""	"output_series_d18O"	"output_series_d13C"
-18.915	2.3422041319	0.7635035474
-18.91	2.3422041319	0.7635035474
-18.905	2.3737370426	0.7180212903
-18.9	2.4030610196	0.7198525056
-18.895	2.4185519423	0.7132292467
-18.89	2.4258838543	0.7042848143
-18.885	2.4202206694	0.6904722949
-18.88	2.3549567873	0.631736137
-18.875	2.2636364531	0.560235887
-18.87	2.1909252903	0.5418344199
-18.865	2.2051409937	0.5810411305
-18.86	2.2697004765	0.6173112091
-18.855	2.2711988461	0.5795246468
-18.85	2.3357101424	0.6174134622
-18.845	2.2311021921	0.5687607778
-18.84	2.1394273466	0.5351428256
-18.835	2.0617037307	0.4927266536
-18.83	2.0869785335	0.5000115654
-18.825	2.0827872158	0.4869482671
-18.82	2.1194463546	0.4984427156
-18.815	2.1194463546	0.4984427156
-18.81	2.1154610433	0.5112528793
-18.805	2.0905786951	0.511956311
-18.8	2.0562562049	0.4607935146
-18.795	2.1078296982	0.4535167871
-18.79	2.0559219575	0.3621275948
-18.785	2.0559219575	0.3621275948
-18.78	1.9680352453	0.2519192891
-18.775	2.0305812096	0.3068917553
-18.77	2.0366946247	0.3314357782
-18.765	2.0551463491	0.3696124488
-18.76	2.0805875643	0.3874621022
-18.755	2.0805875643	0.3874621022
-18.75	2.1946587907	0.461388388
-18.745	2.0600804227	0.4051779245
-18.74	2.0844870979	0.4252755273
-18.735	2.0138440738	0.4105299165
-18.73	1.9947508068	0.4346269237
-18.725	2.0249066087	0.4836459658
-18.72	2.0249066087	0.4836459658
-18.715	2.1405092119	0.5023870007
-18.71	2.2702172814	0.5317597552
-18.705	2.3246998666	0.5195612879
-18.7	2.3423857025	0.5421106552
-18.695	2.3438244406	0.5497525824
-18.69	2.3227293081	0.5343813953
-18.685	2.1704949899	0.45740827
-18.68	2.116206568	0.432452639
-18.675	2.1989032442	0.4863249048
-18.67	2.1989032442	0.4863249048
-18.665	2.1989032442	0.4863249048
-18.66	2.1989032442	0.4863249048
-18.655	2.2255836829	0.5364614399
-18.65	2.2162851421	0.5421398033
-18.645	2.236828604	0.5558358071
-18.64	2.3300117188	0.6193703021
-18.635	2.2847965447	0.5593402875
-18.63	2.2948828324	0.5723908487
-18.625	2.3732505106	0.6244746496
-18.62	2.4167250729	0.6721923745
-18.615	2.4199045652	0.6987096801
-18.61	2.403480165	0.6908065034
-18.605	2.3944973115	0.6559825475
-18.6	2.3685829141	0.6065712228
-18.595	2.3003414938	0.533455938
-18.59	2.1423921494	0.3974787672
-18.585	2.1160902969	0.3826717694
-18.58	2.1766664171	0.481044357
-18.575	2.2537371561	0.5566810625
-18.57	2.3121158791	0.600344581
-18.565	2.3837712404	0.6471834287
-18.56	2.3760995561	0.6534919254
-18.555	2.3969756023	0.7002560984
-18.55	2.367012589	0.6911267199
-18.545	2.2670274374	0.5981661037
-18.54	2.2329739869	0.5399439753
-18.535	2.1724925281	0.4746257269
-18.53	2.1991927862	0.518200069
-18.525	2.2088546372	0.5414431495
-18.52	2.2717531041	0.5323393522
-18.515	2.3191973951	0.5443997661
-18.51	2.3177407892	0.5520669233
-18.505	2.3243798386	0.5852006047
-18.5	2.3243798386	0.5852006047
-18.495	2.485044981	0.6543082047
-18.49	2.4769929516	0.6028065546
-18.485	2.4653423767	0.5869081814
-18.48	2.422714172	0.5662181906
-18.475	2.4335161774	0.5573062135
-18.47	2.4951813396	0.5865055248
-18.465	2.4951813396	0.5865055248
-18.46	2.4538856531	0.5395959483
-18.455	2.2947865843	0.4247784379
-18.45	2.2906025212	0.4541603777
-18.445	2.2750721188	0.4485125953
-18.44	2.2010068781	0.4079466182
-18.435	2.2010068781	0.4079466182
-18.43	2.2255418179	0.3716593768
-18.425	2.2858675391	0.3880802877
-18.42	2.2882764678	0.3741320584
-18.415	2.3113938672	0.3874072762
-18.41	2.4302072166	0.4957759154
-18.405	2.4302072166	0.4957759154
-18.4	2.491659527	0.5131689912
-18.395	2.520760246	0.5428912761
-18.39	2.4500800092	0.5378370457
-18.385	2.4589362389	0.5822389468
-18.38	2.455335065	0.5843397959
-18.375	2.4539381453	0.5624607803
-18.37	2.4875445174	0.5878439592
-18.365	2.4616006186	0.5787515289
-18.36	2.4616006186	0.5787515289
-18.355	2.4015585772	0.4670624893
-18.35	2.4015585772	0.4670624893
-18.345	2.2931785177	0.4512466204
-18.34	2.2931785177	0.4512466204
-18.335	2.1974913017	0.5323804573
-18.33	2.1822410127	0.584349274
-18.325	2.2013339885	0.5996524187
-18.32	2.2013339885	0.5996524187
-18.315	2.3324068323	0.6897524242
-18.31	2.3255730967	0.6868096098
-18.305	2.3416742744	0.6777341342
-18.3	2.3416742744	0.6777341342
-18.295	2.3443670021	0.6627832579
-18.29	2.3762037512	0.6882736189
-18.285	2.441872699	0.7399515835
-18.28	2.3716325113	0.7002005375
-18.275	2.3716325113	0.7002005375
-18.27	2.3216524633	0.6679284005
-18.265	2.2704291734	0.6413873446
-18.26	2.1370573568	0.561888487
-18.255	2.1370573568	0.561888487
-18.25	2.0633046809	0.4536602971
-18.245	2.0125902063	0.4327609986
-18.24	1.9729647351	0.4559080143
-18.235	1.9729647351	0.4559080143
-18.23	2.0132297651	0.5259447737
-18.225	1.9663092799	0.4751039902
-18.22	2.0624786868	0.4976395611
-18.215	2.1926451188	0.5411336103
-18.21	2.1926451188	0.5411336103
-18.205	2.2449997816	0.5046385058
-18.2	2.2424968776	0.4903699547
-18.195	2.1987204706	0.4660477991
-18.19	2.1987204706	0.4660477991
-18.185	2.2255138712	0.5216560344
-18.18	2.2635015005	0.5728803038
-18.175	2.3101026474	0.6212429853
-18.17	2.3030726078	0.6175120793
-18.165	2.3030726078	0.6175120793
-18.16	2.2787574644	0.6314651578
-18.155	2.3210370789	0.6236211992
-18.15	2.3371635816	0.6151453051
-18.145	2.3371635816	0.6151453051
-18.14	2.3461356621	0.6153985742
-18.135	2.3141036434	0.5985088907
-18.13	2.3141036434	0.5985088907
-18.125	2.2359843371	0.5714984006
-18.12	2.1486352728	0.4958905095
-18.115	2.1565529105	0.4905717548
-18.11	2.1565529105	0.4905717548
-18.105	2.290722792	0.5680550681
-18.1	2.2841071485	0.5348807536
-18.095	2.2841071485	0.5348807536
-18.09	2.1733080741	0.4011374182
-18.085	2.0523887413	0.3129706954
-18.08	2.0523887413	0.3129706954
-18.075	2.0503632584	0.4173634862
-18.07	1.9962993294	0.4103090795
-18.065	1.8937339601	0.3460800288
-18.06	1.8937339601	0.3460800288
-18.055	1.9291988798	0.3589811815
-18.05	2.0294697389	0.4190334233
-18.045	2.0901844249	0.4466344738
-18.04	2.0707312498	0.4402576044
-18.035	2.2107571844	0.5515014812
-18.03	2.2107571844	0.5515014812
-18.025	2.2107571844	0.5515014812
-18.02	2.2107571844	0.5515014812
-18.015	2.3193983598	0.5735026635
-18.01	2.3193983598	0.5735026635
-18.005	2.393328539	0.5687623163
-18	2.388927324	0.5333549311
-17.995	2.2924114083	0.4600712853
-17.99	2.1458388003	0.3841260815
-17.985	2.0686240915	0.3686579578
-17.98	2.0889709685	0.4112229529
-17.975	2.1232030323	0.4266630255
-17.97	2.1320731426	0.4292946081
-17.965	2.1320731426	0.4292946081
-17.96	2.1527954797	0.4693843553
-17.955	2.2231003839	0.5269970298
-17.95	2.2078997028	0.5001134345
-17.945	2.2078997028	0.5001134345
-17.94	2.2605347103	0.5117975436
-17.935	2.2571844157	0.5045910411
-17.93	2.3053639253	0.5430251882
-17.925	2.3053639253	0.5430251882
-17.92	2.3261465501	0.5939390199
-17.915	2.2878446003	0.5677759156
-17.91	2.3173830824	0.578877085
-17.905	2.3173830824	0.578877085
-17.9	2.5128990087	0.6359854321
-17.895	2.4996140681	0.6052687883
-17.89	2.4661412008	0.5738322979
-17.885	2.4661412008	0.5738322979
-17.88	2.3347400045	0.572110189
-17.875	2.2635836073	0.603385806
-17.87	2.2635836073	0.603385806
-17.865	2.1722578202	0.6781353327
-17.86	2.1689237465	0.7106121087
-17.855	2.1689237465	0.7106121087
-17.85	2.1622665816	0.6945484034
-17.845	2.1494556411	0.6531552851
-17.84	2.1494556411	0.6531552851
-17.835	2.1394002888	0.6068228242
-17.83	2.198068677	0.6560150921
-17.825	2.198068677	0.6560150921
-17.82	2.0770049275	0.5537158837
-17.815	2.0770049275	0.5537158837
-17.81	1.9747404861	0.4693797821
-17.805	2.0594006003	0.5268431813
-17.8	2.0594006003	0.5268431813
-17.795	2.1014547807	0.5063854309
-17.79	2.0485938439	0.42698098
-17.785	2.0485938439	0.42698098
-17.78	2.1765900758	0.5230252127
-17.775	2.1642446375	0.533533455
-17.77	2.1642446375	0.533533455
-17.765	2.1077112409	0.5355017258
-17.76	2.1077112409	0.5355017258
-17.755	2.0961937215	0.5551417318
-17.75	2.1511965421	0.5980731947
-17.745	2.1511965421	0.5980731947
-17.74	2.2917932324	0.6559931929
-17.735	2.3246120994	0.6697319655
-17.73	2.3246120994	0.6697319655
-17.725	2.3008770535	0.6626685092
-17.72	2.256524129	0.6383001143
-17.715	2.256524129	0.6383001143
-17.71	2.1084332968	0.5339240449
-17.705	2.1084332968	0.5339240449
-17.7	2.0661666046	0.4741440224
-17.695	2.0661666046	0.4741440224
-17.69	2.0425009948	0.3918075429
-17.685	2.063417866	0.3663299915
-17.68	2.063417866	0.3663299915
-17.675	1.8331131816	0.1333049271
-17.67	1.8331131816	0.1333049271
-17.665	1.8450557063	0.1294189877
-17.66	1.9647730139	0.2237575434
-17.655	1.9647730139	0.2237575434
-17.65	2.0491200571	0.2621475293
-17.645	2.0774279725	0.251935093
-17.64	2.146759031	0.2985911987
-17.635	2.1676306808	0.3428188775
-17.63	2.1676306808	0.3428188775
-17.625	2.0882804405	0.3706515539
-17.62	2.1270964941	0.4514640114
-17.615	2.2080373946	0.5046614082
-17.61	2.2739817487	0.5313108232
-17.605	2.2739817487	0.5313108232
-17.6	2.2753350132	0.5381737067
-17.595	2.1215605712	0.4866896162
-17.59	1.9743330583	0.4153795936
-17.585	1.9471645438	0.4133835988
-17.58	1.9189277162	0.4042394601
-17.575	1.9140747571	0.4127285537
-17.57	1.9720432931	0.4496100249
-17.565	2.0386965594	0.5035962024
-17.56	2.0628986772	0.5602970098
-17.555	2.1244469899	0.6308276713
-17.55	2.2160606874	0.6779950311
-17.545	2.1920423484	0.6383327913
-17.54	2.1788416974	0.6339104174
-17.535	2.097491551	0.6019132187
-17.53	2.1189929099	0.6240239833
-17.525	2.1330851835	0.6240217666
-17.52	2.1194595002	0.6204360491
-17.515	2.1364023662	0.625302984
-17.51	2.1602215752	0.6080052913
-17.505	2.0256493984	0.5095178237
-17.5	2.0846594066	0.5671745237
-17.495	2.1347140409	0.6125140459
-17.49	2.187226464	0.6648954391
-17.485	2.2954574914	0.7374639874
-17.48	2.3225981058	0.7358711514
-17.475	2.3266494836	0.7084568313
-17.47	2.2042490187	0.6621138509
-17.465	2.2034082277	0.7181767702
-17.46	2.1060454567	0.6817888311
-17.455	2.0670159703	0.6195166203
-17.45	2.1662232081	0.6530208514
-17.445	2.2613855238	0.6948496653
-17.44	2.2209147504	0.6609508683
-17.435	2.2699721893	0.6977737086
-17.43	2.3598142304	0.7475277354
-17.425	2.3202344573	0.7025877438
-17.42	2.2227600831	0.6328902017
-17.415	2.1750306019	0.594879452
-17.41	2.0978785575	0.5381923353
-17.405	2.0978785575	0.5381923353
-17.4	2.0080016371	0.4668253662
-17.395	2.076339522	0.5297203265
-17.39	2.2099392065	0.6395319058
-17.385	2.1831203852	0.6242815312
-17.38	2.2027135285	0.6237736113
-17.375	2.2943038682	0.6678720621
-17.37	2.4066374824	0.7445509416
-17.365	2.4060194051	0.7334475697
-17.36	2.4445897032	0.7856677428
-17.355	2.4215356654	0.7910809801
-17.35	2.3857229714	0.8214543232
-17.345	2.3477181945	0.8551955711
-17.34	2.4002262489	0.9425499511
-17.335	2.4480846775	1.0116627968
-17.33	2.4430369431	1.0230504656
-17.325	2.3855727609	0.9875889972
-17.32	2.3352037359	0.9342164677
-17.315	2.3132646521	0.8817903527
-17.31	2.1441024313	0.7219046905
-17.305	1.8802313134	0.5461202885
-17.3	1.8411545952	0.5471618411
-17.295	1.9588439567	0.6553751757
-17.29	2.0835352839	0.7050780329
-17.285	2.1630765257	0.7196016753
-17.28	2.1835793083	0.710144322
-17.275	2.2560367024	0.7598742084
-17.27	2.2695934858	0.7559094656
-17.265	2.3166365999	0.7742885517
-17.26	2.3571065436	0.8110832139
-17.255	2.3781621374	0.8372495537
-17.25	2.3123736542	0.8042378341
-17.245	2.2548104384	0.8116927228
-17.24	2.1934103336	0.7897564036
-17.235	2.1934103336	0.7897564036
-17.23	2.1934103336	0.7897564036
-17.225	2.1934103336	0.7897564036
-17.22	2.1934103336	0.7897564036
-17.215	2.1934103336	0.7897564036
-17.21	2.1934103336	0.7897564036
-17.205	2.1934103336	0.7897564036
-17.2	2.1934103336	0.7897564036
-17.195	2.2511568492	0.7779069569
-17.19	2.1215704508	0.6918896097
-17.185	2.1598567412	0.7184844107
-17.18	2.1598567412	0.7184844107
-17.175	2.2125886311	0.7878291184
-17.17	2.259351057	0.8280581889
-17.165	2.2918436409	0.8583441942
-17.16	2.3190809493	0.8792017606
-17.155	2.2884879918	0.8799509555
-17.15	2.2434891178	0.8693007569
-17.145	2.2726145809	0.8966106503
-17.14	2.3382083879	0.930737389
-17.135	2.3232687779	0.9066608421
-17.13	2.2293874647	0.8288203931
-17.125	2.1806872656	0.791400332
-17.12	2.1657977879	0.789362727
-17.115	2.0136889929	0.6832167808
-17.11	2.0191341588	0.6951487209
-17.105	2.0334684476	0.7149560757
-17.1	1.881598186	0.6388895619
-17.095	1.954852136	0.6833947949
-17.09	2.0746003471	0.7837107974
-17.085	2.0746003471	0.7837107974
-17.08	2.1995850207	0.8493110741
-17.075	2.2972775179	0.8906178231
-17.07	2.2769033928	0.866920159
-17.065	2.2676730089	0.8642739956
-17.06	2.2676730089	0.8642739956
-17.055	2.2002759769	0.8434247397
-17.05	2.2299719851	0.8677590856
-17.045	2.2897729841	0.9017995792
-17.04	2.2528483718	0.8766504554
-17.035	2.2617965024	0.8782701916
-17.03	2.2829919486	0.8917278771
-17.025	2.2829919486	0.8917278771
-17.02	2.2855556826	0.8553321385
-17.015	2.2640892344	0.8233808293
-17.01	2.2507542323	0.7963202836
-17.005	2.2400904768	0.7682229435
-17	2.2691421388	0.7934358529
-16.995	2.3058490859	0.825374924
-16.99	2.3058490859	0.825374924
-16.985	2.398142758	0.8812332168
-16.98	2.392531336	0.8606423135
-16.975	2.4304613787	0.8820317738
-16.97	2.4323962547	0.8865211819
-16.965	2.4323962547	0.8865211819
-16.96	2.313916177	0.8687079446
-16.955	2.2572423124	0.8720813302
-16.95	2.2829069943	0.941892661
-16.945	2.2829069943	0.941892661
-16.94	2.1963887532	0.9487579243
-16.935	2.1599377099	0.947098955
-16.93	2.0930700859	0.940292751
-16.925	1.9689491256	0.8858501045
-16.92	1.9467932046	0.8596366051
-16.915	1.9114384136	0.8238300428
-16.91	1.8362645091	0.7540249292
-16.905	1.7459008636	0.6633229214
-16.9	1.6631051465	0.614558216
-16.895	1.6631051465	0.614558216
-16.89	1.6874305036	0.6285944886
-16.885	1.7031816419	0.6194822466
-16.88	1.7263078378	0.6023919725
-16.875	1.8183387442	0.6626265535
-16.87	1.8228401579	0.6410399458
-16.865	1.8228401579	0.6410399458
-16.86	1.7210915813	0.5591215966
-16.855	1.8394272218	0.6565044508
-16.85	1.8644211224	0.6819038145
-16.845	1.8644211224	0.6819038145
-16.84	1.8468917678	0.6750863554
-16.835	1.8479027649	0.6897804214
-16.83	1.8447191024	0.7201136746
-16.825	1.882903221	0.7793708539
-16.82	1.8165584077	0.7539837091
-16.815	1.8165584077	0.7539837091
-16.81	1.7027077622	0.6609729081
-16.805	1.8266683147	0.711986432
-16.8	1.868477251	0.7037968636
-16.795	1.740350061	0.5864244434
-16.79	1.7930799213	0.6420407843
-16.785	1.8421413023	0.6807124918
-16.78	1.8421413023	0.6807124918
-16.775	1.8238425635	0.7029051858
-16.77	1.8537293507	0.707170246
-16.765	1.9258178261	0.7356724863
-16.76	1.8908287449	0.6886391287
-16.755	1.8013845635	0.6242176446
-16.75	1.7386450347	0.6105079343
-16.745	1.7386450347	0.6105079343
-16.74	1.7447269206	0.6935427302
-16.735	1.8302033992	0.8041067674
-16.73	1.8624694863	0.8468836217
-16.725	1.87248852	0.8335701364
-16.72	1.87248852	0.8335701364
-16.715	1.9784538868	0.8706420974
-16.71	2.0381534331	0.9060612298
-16.705	2.0667422102	0.9271783153
-16.7	2.0386486801	0.9215817724
-16.695	1.9409247831	0.8865013704
-16.69	1.9409247831	0.8865013704
-16.685	1.9409247831	0.8865013704
-16.68	1.9409247831	0.8865013704
-16.675	1.9409247831	0.8865013704
-16.67	1.9409247831	0.8865013704
-16.665	1.9409247831	0.8865013704
-16.66	1.9348808957	0.9827820952
-16.655	1.9281770842	0.9900411702
-16.65	1.9281770842	0.9900411702
-16.645	1.8052337479	0.939948028
-16.64	1.7882759601	0.9858614857
-16.635	1.7882759601	0.9858614857
-16.63	1.9054966545	1.1688914716
-16.625	2.035197771	1.2802042099
-16.62	2.0967380215	1.3296670928
-16.615	2.1033090638	1.333690098
-16.61	2.0812341634	1.3383321601
-16.605	2.017180322	1.3268145173
-16.6	1.8803886204	1.2702097581
-16.595	1.8079924563	1.2823449315
-16.59	1.7677611077	1.2805627099
-16.585	1.7782500565	1.2867132212
-16.58	1.8120659736	1.2984158694
-16.575	1.8000527804	1.275248479
-16.57	1.8259951072	1.2757472529
-16.565	1.9298436299	1.3150807519
-16.56	1.9207479472	1.2759769669
-16.555	1.8139520177	1.167454661
-16.55	1.7075380384	1.111857669
-16.545	1.7065887447	1.1509144153
-16.54	1.7216653299	1.1996954063
-16.535	1.714514026	1.2042073485
-16.53	1.714514026	1.2042073485
-16.525	1.8270351219	1.2391841529
-16.52	1.8058604285	1.1983505908
-16.515	1.7784306335	1.1693471839
-16.51	1.7045987162	1.1000967701
-16.505	1.7036444154	1.0946305224
-16.5	1.7308610195	1.1104913623
-16.495	1.7836984933	1.1406895753
-16.49	1.8206375435	1.1407284164
-16.485	1.8311198949	1.1247623651
-16.48	1.7900392785	1.0863343358
-16.475	1.7557852596	1.0728793191
-16.47	1.7607692657	1.113076817
-16.465	1.6679320038	1.0726362731
-16.46	1.5099970913	0.9325411665
-16.455	1.5373528827	0.9379944268
-16.45	1.6611171498	1.0193875942
-16.445	1.6611171498	1.0193875942
-16.44	1.7581873186	1.0358028825
-16.435	1.791499104	1.0444002386
-16.43	1.791499104	1.0444002386
-16.425	1.7830298041	1.0557984026
-16.42	1.783051089	1.0783186802
-16.415	1.783051089	1.0783186802
-16.41	1.8288362483	1.0679473646
-16.405	1.8288362483	1.0679473646
-16.4	1.8320941538	1.0630715294
-16.395	1.8724146202	1.0815246562
-16.39	1.961269359	1.1462527623
-16.385	1.961269359	1.1462527623
-16.38	1.901331239	1.1216812003
-16.375	1.901331239	1.1216812003
-16.37	1.6759570154	1.003763367
-16.365	1.685841711	1.0293178297
-16.36	1.7288222707	1.0770033409
-16.355	1.7288222707	1.0770033409
-16.35	1.7098417062	1.0344819258
-16.345	1.6734435737	0.9769048778
-16.34	1.7015488056	0.947634415
-16.335	1.7015488056	0.947634415
-16.33	1.7015488056	0.947634415
-16.325	1.7015488056	0.947634415
-16.32	1.962655679	1.022022495
-16.315	2.003231337	1.0370596841
-16.31	2.0113609443	1.0385368584
-16.305	2.0430899313	1.0642945494
-16.3	2.0430899313	1.0642945494
-16.295	2.0348327446	1.1399998948
-16.29	2.0708841331	1.1949933582
-16.285	2.0381712102	1.2128975675
-16.28	2.028577134	1.2115500119
-16.275	2.0614557028	1.2557313209
-16.27	2.0737534491	1.2635398475
-16.265	2.0468116588	1.2334462932
-16.26	2.0670265947	1.2272502056
-16.255	1.9786405866	1.1799635694
-16.25	1.8975678934	1.1584268594
-16.245	1.8975678934	1.1584268594
-16.24	1.8448760747	1.2094669782
-16.235	1.8406256689	1.2395493511
-16.23	1.8206705623	1.2581767679
-16.225	1.8492789735	1.3049904181
-16.22	1.8163273467	1.3166732358
-16.215	1.8227118921	1.3167979228
-16.21	1.7634018467	1.2325377672
-16.205	1.7921992876	1.1827170011
-16.2	1.8340533483	1.1919346019
-16.195	1.8772487186	1.1973844977
-16.19	1.8772487186	1.1973844977
-16.185	1.9379890017	1.2136061367
-16.18	1.949577477	1.2111580624
-16.175	2.0049772628	1.2384882424
-16.17	2.055403101	1.2954737049
-16.165	2.055403101	1.2954737049
-16.16	2.055403101	1.2954737049
-16.155	2.055403101	1.2954737049
-16.15	1.9742195756	1.3077866241
-16.145	1.9259452916	1.3131812829
-16.14	1.9259452916	1.3131812829
-16.135	1.8082343353	1.3292811037
-16.13	1.8280688362	1.41064011
-16.125	1.8280688362	1.41064011
-16.12	1.8389999003	1.4920187019
-16.115	1.8389999003	1.4920187019
-16.11	2.0272682159	1.642158476
-16.105	2.0477750363	1.6562395648
-16.1	2.0244973072	1.6176692578
-16.095	1.9824148393	1.5682934246
-16.09	1.9824148393	1.5682934246
-16.085	1.9164949416	1.5012145894
-16.08	1.93986124	1.5008053515
-16.075	1.9645214229	1.5012650692
-16.07	1.9645214229	1.5012650692
-16.065	2.0052704541	1.5147058528
-16.06	2.0089744032	1.5326537471
-16.055	1.9483526263	1.4781149704
-16.05	1.9680079614	1.4656631632
-16.045	1.9778017825	1.4485570003
-16.04	2.0258155074	1.4662017704
-16.035	2.1012915917	1.5070772079
-16.03	2.1012915917	1.5070772079
-16.025	1.9484451719	1.3825097491
-16.02	1.6518876303	1.1756197584
-16.015	1.5149821606	1.1065731361
-16.01	1.4830671355	1.0945397501
-16.005	1.4789632213	1.0720798917
-16	1.4789632213	1.0720798917
-15.995	1.6693298867	1.1661397593
-15.99	1.6627226187	1.1215638583
-15.985	1.7345916824	1.1367216861
-15.98	1.9062662526	1.2438817284
-15.975	1.9062662526	1.2438817284
-15.97	2.0478686352	1.3343633651
-15.965	2.109460985	1.4145670306
-15.96	2.1724084935	1.4803174207
-15.955	2.2187249181	1.5388581992
-15.95	2.2187249181	1.5388581992
-15.945	2.2454576719	1.6017516683
-15.94	2.2740138742	1.6065145587
-15.935	2.2740138742	1.6065145587
-15.93	2.3002845332	1.6044725209
-15.925	2.2215958969	1.5694815535
-15.92	2.2500888311	1.5870523189
-15.915	2.1798580034	1.5513857923
-15.91	2.2350475246	1.5678228816
-15.905	2.1550327034	1.5182217259
-15.9	2.1361808461	1.5338404037
-15.895	1.9676235459	1.4757327719
-15.89	2.0260490792	1.5691991805
-15.885	2.1014044665	1.612744435
-15.88	2.1037015195	1.6061951988
-15.875	2.1396219973	1.6184526339
-15.87	2.1635365352	1.5859776253
-15.865	2.1635365352	1.5859776253
-15.86	2.1635365352	1.5859776253
-15.855	2.1635365352	1.5859776253
-15.85	2.1635365352	1.5859776253
-15.845	2.1635365352	1.5859776253
-15.84	2.1635365352	1.5859776253
-15.835	2.1635365352	1.5859776253
-15.83	2.2949846099	1.6778717476
-15.825	2.2892440635	1.6796987341
-15.82	2.2335332196	1.6553658985
-15.815	2.1710408145	1.6255152828
-15.81	2.2452553413	1.6215195309
-15.805	2.2186937752	1.5250013458
-15.8	2.0866963933	1.4237907257
-15.795	2.0992606172	1.4824297621
-15.79	2.1576216449	1.5636137943
-15.785	2.1602229248	1.5772808348
-15.78	2.1844464189	1.5766013147
-15.775	2.1844464189	1.5766013147
-15.77	2.2262262397	1.563041401
-15.765	2.2733942961	1.5833441728
-15.76	2.2397328209	1.5559426052
-15.755	2.1946442846	1.5160646141
-15.75	2.1561103735	1.4948350726
-15.745	2.2208737807	1.5490056845
-15.74	2.2438200742	1.566981168
-15.735	2.2344119797	1.5498500828
-15.73	2.1216826035	1.4624172437
-15.725	2.0905411436	1.4483872334
-15.72	1.9807554896	1.3754209502
-15.715	1.9260032996	1.3351603342
-15.71	1.9119374466	1.3125453744
-15.705	1.9043371178	1.3144562901
-15.7	1.9815356209	1.3615721092
-15.695	2.0249398826	1.3592630265
-15.69	2.028281991	1.2941427301
-15.685	2.2084192046	1.3659757187
-15.68	2.1971786817	1.3342468745
-15.675	2.1156339501	1.2516325204
-15.67	2.0400224082	1.1858902466
-15.665	2.0824010091	1.2052079435
-15.66	2.2067311596	1.2954477735
-15.655	2.2869632571	1.3520576552
-15.65	2.3120505427	1.3581172651
-15.645	2.3706954459	1.4347633342
-15.64	2.3989227015	1.4838829091
-15.635	2.398394638	1.4832069995
-15.63	2.3546284645	1.4319850663
-15.625	2.3000149846	1.3661811919
-15.62	2.2643845742	1.3490045266
-15.615	2.2406814909	1.3706244622
-15.61	2.0781783293	1.2802397475
-15.605	1.9157327003	1.190361009
-15.6	1.5763097094	0.9802982157
-15.595	1.3414190395	0.8628338775
-15.59	1.42812562	0.9601519503
-15.585	1.3507627539	0.8739693589
-15.58	1.3870810518	0.8950410861
-15.575	1.5143002238	0.9713097178
-15.57	1.4490442798	0.8944852738
-15.565	1.6787823334	1.050191965
-15.56	1.978678908	1.2573529742
-15.555	2.1510350298	1.374332072
-15.55	2.1929362503	1.4227237824
-15.545	2.2503819101	1.490567149
-15.54	2.2714923783	1.5062888178
-15.535	2.1876291604	1.4180906296
-15.53	2.257201528	1.4605688379
-15.525	2.2241393954	1.4428780102
-15.52	1.9399905901	1.2903317883
-15.515	1.9601750052	1.3922041248
-15.51	2.0056514278	1.4983312429
-15.505	1.8688249522	1.390425677
-15.5	1.8950754916	1.3951442471
-15.495	1.9447437938	1.4210843006
-15.49	2.0462949426	1.4547517074
-15.485	2.0461335819	1.422804587
-15.48	1.8921840438	1.3223852672
-15.475	1.8789184835	1.3375509829
-15.47	1.9137152432	1.4028921777
-15.465	2.0162981093	1.5130983123
-15.46	2.1109510609	1.6043313663
-15.455	2.1629135175	1.629681118
-15.45	2.1477980637	1.6074082589
-15.445	2.0764694824	1.5540275795
-15.44	1.9582191333	1.4599563467
-15.435	2.0770447473	1.5455815456
-15.43	2.1689907942	1.5879319065
-15.425	2.2512439109	1.5791310479
-15.42	2.3709774304	1.6154407371
-15.415	2.3989509688	1.5942539453
-15.41	2.3387515665	1.5401587941
-15.405	2.24189733	1.5066241093
-15.4	2.2884188072	1.5797640623
-15.395	2.285142553	1.5996050777
-15.39	2.1968481807	1.5556639142
-15.385	2.2569472315	1.6083110364
-15.38	2.2849345259	1.5907934039
-15.375	2.2224024956	1.519804639
-15.37	2.1882109315	1.4984744258
-15.365	2.2483383165	1.5675960022
-15.36	2.190028205	1.5739227269
-15.355	2.2342011633	1.6058826649
-15.35	2.3004165617	1.6279625674
-15.345	2.3559248541	1.6174187099
-15.34	2.3033593871	1.5564973711
-15.335	2.2617077191	1.5617857897
-15.33	2.1340058898	1.5133582828
-15.325	2.0446266371	1.4978192107
-15.32	2.1829226203	1.5769822139
-15.315	2.1441284004	1.5193846004
-15.31	1.9639689095	1.3671286212
-15.305	1.8404249441	1.2895714536
-15.3	1.9324949506	1.3899927107
-15.295	1.9953690013	1.4852740492
-15.29	2.0487817886	1.5161065827
-15.285	2.1135163839	1.5240050627
-15.28	2.1135163839	1.5240050627
-15.275	2.2898792612	1.5730213559
-15.27	2.2657387709	1.505551152
-15.265	2.2019542441	1.417982318
-15.26	2.2177606813	1.391131074
-15.255	2.2430982342	1.3940505839
-15.25	2.295113577	1.4233905167
-15.245	2.273004079	1.3784906156
-15.24	2.273004079	1.3784906156
-15.235	2.0869657876	1.2387551514
-15.23	2.0084696764	1.1833610577
-15.225	1.8739250856	1.1077110488
-15.22	1.7843086268	1.1140776064
-15.215	1.8187664995	1.2249329236
-15.21	1.8338551731	1.2624841698
-15.205	1.6698338297	1.1106509185
