""	"output_series_d18O"	"output_series_d13C"
-40.709	0.9186767016	0.3585984345
-40.708	0.9186767016	0.3585984345
-40.707	0.9186767016	0.3585984345
-40.706	0.9186767016	0.3585984345
-40.705	0.9186767016	0.3585984345
-40.704	0.9186767016	0.3585984345
-40.703	0.9464037391	0.3761230875
-40.702	0.9464037391	0.3761230875
-40.701	0.9464037391	0.3761230875
-40.7	0.9464037391	0.3761230875
-40.699	0.9464037391	0.3761230875
-40.698	0.9464037391	0.3761230875
-40.697	0.9464037391	0.3761230875
-40.696	0.9464037391	0.3761230875
-40.695	0.9464037391	0.3761230875
-40.694	0.9464037391	0.3761230875
-40.693	0.9464037391	0.3761230875
-40.692	0.9464037391	0.3761230875
-40.691	0.9464037391	0.3761230875
-40.69	0.9480914252	0.3478438557
-40.689	0.9480914252	0.3478438557
-40.688	0.9480914252	0.3478438557
-40.687	0.9480914252	0.3478438557
-40.686	0.9480914252	0.3478438557
-40.685	0.9480914252	0.3478438557
-40.684	0.9480914252	0.3478438557
-40.683	0.9480914252	0.3478438557
-40.682	0.9480914252	0.3478438557
-40.681	0.9480914252	0.3478438557
-40.68	0.9286421078	0.3121809189
-40.679	0.9286421078	0.3121809189
-40.678	0.9286421078	0.3121809189
-40.677	0.9286421078	0.3121809189
-40.676	0.9286421078	0.3121809189
-40.675	0.9286421078	0.3121809189
-40.674	0.9286421078	0.3121809189
-40.673	0.9286421078	0.3121809189
-40.672	0.9286421078	0.3121809189
-40.671	0.9286421078	0.3121809189
-40.67	0.9286421078	0.3121809189
-40.669	0.9286421078	0.3121809189
-40.668	0.9286421078	0.3121809189
-40.667	0.9286421078	0.3121809189
-40.666	0.8926584836	0.2536703707
-40.665	0.8926584836	0.2536703707
-40.664	0.8926584836	0.2536703707
-40.663	0.8926584836	0.2536703707
-40.662	0.8926584836	0.2536703707
-40.661	0.8926584836	0.2536703707
-40.66	0.8926584836	0.2536703707
-40.659	0.8926584836	0.2536703707
-40.658	0.8926584836	0.2536703707
-40.657	0.8926584836	0.2536703707
-40.656	0.9425307036	0.3036896987
-40.655	0.9439098139	0.3060260171
-40.654	0.9439098139	0.3060260171
-40.653	0.9439098139	0.3060260171
-40.652	0.9439098139	0.3060260171
-40.651	0.9439098139	0.3060260171
-40.65	0.9439098139	0.3060260171
-40.649	0.9439098139	0.3060260171
-40.648	0.9594856469	0.3248321385
-40.647	0.9594856469	0.3248321385
-40.646	0.9594856469	0.3248321385
-40.645	0.9594856469	0.3248321385
-40.644	0.9594856469	0.3248321385
-40.643	0.9594856469	0.3248321385
-40.642	0.9594856469	0.3248321385
-40.641	1.0057580931	0.3824946398
-40.64	1.0057580931	0.3824946398
-40.639	1.0057580931	0.3824946398
-40.638	1.0057580931	0.3824946398
-40.637	1.0057580931	0.3824946398
-40.636	1.0057580931	0.3824946398
-40.635	1.0135075345	0.3943873776
-40.634	1.0135075345	0.3943873776
-40.633	1.0135075345	0.3943873776
-40.632	1.0135075345	0.3943873776
-40.631	1.0135075345	0.3943873776
-40.63	1.0135075345	0.3943873776
-40.629	1.0135075345	0.3943873776
-40.628	1.0135075345	0.3943873776
-40.627	1.0364241918	0.4237359029
-40.626	1.0364241918	0.4237359029
-40.625	1.0364241918	0.4237359029
-40.624	1.0364241918	0.4237359029
-40.623	1.0364241918	0.4237359029
-40.622	1.0364241918	0.4237359029
-40.621	1.0912349651	0.4955221819
-40.62	1.0912349651	0.4955221819
-40.619	1.0912349651	0.4955221819
-40.618	1.0912349651	0.4955221819
-40.617	1.0912349651	0.4955221819
-40.616	1.0912349651	0.4955221819
-40.615	1.0912349651	0.4955221819
-40.614	1.0912349651	0.4955221819
-40.613	1.0912349651	0.4955221819
-40.612	1.0368808593	0.4605341838
-40.611	1.0368808593	0.4605341838
-40.61	1.0368808593	0.4605341838
-40.609	1.0368808593	0.4605341838
-40.608	1.0368808593	0.4605341838
-40.607	1.0368808593	0.4605341838
-40.606	1.0368808593	0.4605341838
-40.605	0.927366235	0.3575121374
-40.604	0.927366235	0.3575121374
-40.603	0.927366235	0.3575121374
-40.602	0.927366235	0.3575121374
-40.601	0.927366235	0.3575121374
-40.6	0.927366235	0.3575121374
-40.599	0.9056520101	0.3642991948
-40.598	0.9056520101	0.3642991948
-40.597	0.9056520101	0.3642991948
-40.596	0.9056520101	0.3642991948
-40.595	0.9056520101	0.3642991948
-40.594	0.9056520101	0.3642991948
-40.593	0.9056520101	0.3642991948
-40.592	0.9724772224	0.467141061
-40.591	0.9724772224	0.467141061
-40.59	0.9724772224	0.467141061
-40.589	0.9724772224	0.467141061
-40.588	0.9724772224	0.467141061
-40.587	0.9724772224	0.467141061
-40.586	0.9724772224	0.467141061
-40.585	1.0707148155	0.6174602863
-40.584	1.0707148155	0.6174602863
-40.583	1.0707148155	0.6174602863
-40.582	1.0707148155	0.6174602863
-40.581	1.0707148155	0.6174602863
-40.58	1.0707148155	0.6174602863
-40.579	1.0707148155	0.6174602863
-40.578	1.1007587351	0.6860794034
-40.577	1.1007587351	0.6860794034
-40.576	1.1007587351	0.6860794034
-40.575	1.1007587351	0.6860794034
-40.574	1.1007587351	0.6860794034
-40.573	1.1007587351	0.6860794034
-40.572	1.1007587351	0.6860794034
-40.571	1.0631858455	0.6637948452
-40.57	1.0725068801	0.6790167402
-40.569	1.0725068801	0.6790167402
-40.568	1.0725068801	0.6790167402
-40.567	1.0725068801	0.6790167402
-40.566	1.0725068801	0.6790167402
-40.565	1.0725068801	0.6790167402
-40.564	1.0725068801	0.6790167402
-40.563	0.9570827539	0.5629674564
-40.562	0.9570827539	0.5629674564
-40.561	0.9570827539	0.5629674564
-40.56	0.9570827539	0.5629674564
-40.559	0.9570827539	0.5629674564
-40.558	0.9442255975	0.5622051643
-40.557	0.9442255975	0.5622051643
-40.556	0.9442255975	0.5622051643
-40.555	0.9442255975	0.5622051643
-40.554	0.9442255975	0.5622051643
-40.553	0.9442255975	0.5622051643
-40.552	0.9442255975	0.5622051643
-40.551	0.9442255975	0.5622051643
-40.55	0.9442255975	0.5622051643
-40.549	0.9442255975	0.5622051643
-40.548	0.9442255975	0.5622051643
-40.547	0.9442255975	0.5622051643
-40.546	0.9442255975	0.5622051643
-40.545	0.9442255975	0.5622051643
-40.544	0.9442255975	0.5622051643
-40.543	0.9442255975	0.5622051643
-40.542	0.9442255975	0.5622051643
-40.541	0.9442255975	0.5622051643
-40.54	0.9725797846	0.6608121555
-40.539	0.9839273072	0.6787916677
-40.538	0.9839273072	0.6787916677
-40.537	0.9839273072	0.6787916677
-40.536	0.9839273072	0.6787916677
-40.535	0.9839273072	0.6787916677
-40.534	0.9839273072	0.6787916677
-40.533	0.9839273072	0.6787916677
-40.532	0.8942485497	0.6146757884
-40.531	0.8942485497	0.6146757884
-40.53	0.8942485497	0.6146757884
-40.529	0.8942485497	0.6146757884
-40.528	0.8942485497	0.6146757884
-40.527	0.8942485497	0.6146757884
-40.526	0.8942485497	0.6146757884
-40.525	0.8942485497	0.6146757884
-40.524	0.9206489887	0.6847856912
-40.523	0.9206489887	0.6847856912
-40.522	0.9206489887	0.6847856912
-40.521	0.9206489887	0.6847856912
-40.52	0.9206489887	0.6847856912
-40.519	0.9206489887	0.6847856912
-40.518	0.9206489887	0.6847856912
-40.517	0.8974137892	0.6933657199
-40.516	0.8974137892	0.6933657199
-40.515	0.8974137892	0.6933657199
-40.514	0.8974137892	0.6933657199
-40.513	0.9244503789	0.745311381
-40.512	0.9244503789	0.745311381
-40.511	0.9244503789	0.745311381
-40.51	0.9244503789	0.745311381
-40.509	0.9525874972	0.8021832247
-40.508	0.9525874972	0.8021832247
-40.507	0.9525874972	0.8021832247
-40.506	0.9525874972	0.8021832247
-40.505	0.9525874972	0.8021832247
-40.504	0.9525874972	0.8021832247
-40.503	0.9525874972	0.8021832247
-40.502	0.7801100001	0.6321100568
-40.501	0.7801100001	0.6321100568
-40.5	0.7801100001	0.6321100568
-40.499	0.7801100001	0.6321100568
-40.498	0.7801100001	0.6321100568
-40.497	0.7801100001	0.6321100568
-40.496	0.7801100001	0.6321100568
-40.495	0.8027721926	0.6904295496
-40.494	0.8027721926	0.6904295496
-40.493	0.8027721926	0.6904295496
-40.492	0.8027721926	0.6904295496
-40.491	0.8027721926	0.6904295496
-40.49	0.8027721926	0.6904295496
-40.489	0.8027721926	0.6904295496
-40.488	0.7984506095	0.7071534215
-40.487	0.7984506095	0.7071534215
-40.486	0.7984506095	0.7071534215
-40.485	0.7984506095	0.7071534215
-40.484	0.8008093358	0.7214390345
-40.483	0.8008093358	0.7214390345
-40.482	0.8008093358	0.7214390345
-40.481	0.7918757559	0.7230049445
-40.48	0.7918757559	0.7230049445
-40.479	0.7918757559	0.7230049445
-40.478	0.7918757559	0.7230049445
-40.477	0.7918757559	0.7230049445
-40.476	0.7918757559	0.7230049445
-40.475	0.7918757559	0.7230049445
-40.474	0.742351979	0.68796457
-40.473	0.742351979	0.68796457
-40.472	0.742351979	0.68796457
-40.471	0.742351979	0.68796457
-40.47	0.742351979	0.68796457
-40.469	0.742351979	0.68796457
-40.468	0.742351979	0.68796457
-40.467	0.742351979	0.68796457
-40.466	0.7449127446	0.7147537538
-40.465	0.7449127446	0.7147537538
-40.464	0.7449127446	0.7147537538
-40.463	0.7449127446	0.7147537538
-40.462	0.7449127446	0.7147537538
-40.461	0.7449127446	0.7147537538
-40.46	0.7848626922	0.7922742794
-40.459	0.7848626922	0.7922742794
-40.458	0.7848626922	0.7922742794
-40.457	0.7848626922	0.7922742794
-40.456	0.7621420957	0.7838799065
-40.455	0.7621420957	0.7838799065
-40.454	0.7621420957	0.7838799065
-40.453	0.7248849092	0.7546002674
-40.452	0.7248849092	0.7546002674
-40.451	0.7248849092	0.7546002674
-40.45	0.7248849092	0.7546002674
-40.449	0.7248849092	0.7546002674
-40.448	0.7248849092	0.7546002674
-40.447	0.7248849092	0.7546002674
-40.446	0.7248849092	0.7546002674
-40.445	0.6259541483	0.6705442954
-40.444	0.6259541483	0.6705442954
-40.443	0.6259541483	0.6705442954
-40.442	0.6259541483	0.6705442954
-40.441	0.6259541483	0.6705442954
-40.44	0.6259541483	0.6705442954
-40.439	0.6259541483	0.6705442954
-40.438	0.6551484832	0.7440186351
-40.437	0.6551484832	0.7440186351
-40.436	0.6551484832	0.7440186351
-40.435	0.6551484832	0.7440186351
-40.434	0.6551484832	0.7440186351
-40.433	0.6551484832	0.7440186351
-40.432	0.6551484832	0.7440186351
-40.431	0.6197665012	0.7420974445
-40.43	0.6197665012	0.7420974445
-40.429	0.6197665012	0.7420974445
-40.428	0.6197665012	0.7420974445
-40.427	0.6197665012	0.7420974445
-40.426	0.6197665012	0.7420974445
-40.425	0.6197665012	0.7420974445
-40.424	0.6084282445	0.7626819272
-40.423	0.6084282445	0.7626819272
-40.422	0.6084282445	0.7626819272
-40.421	0.6084282445	0.7626819272
-40.42	0.6084282445	0.7626819272
-40.419	0.6084282445	0.7626819272
-40.418	0.6084282445	0.7626819272
-40.417	0.6084282445	0.7626819272
-40.416	0.6084282445	0.7626819272
-40.415	0.5708259593	0.7558949771
-40.414	0.5708259593	0.7558949771
-40.413	0.5708259593	0.7558949771
-40.412	0.5708259593	0.7558949771
-40.411	0.4602178412	0.6374773956
-40.41	0.4602178412	0.6374773956
-40.409	0.4602178412	0.6374773956
-40.408	0.4602178412	0.6374773956
-40.407	0.4602178412	0.6374773956
-40.406	0.4602178412	0.6374773956
-40.405	0.4602178412	0.6374773956
-40.404	0.4115265315	0.6067125919
-40.403	0.4115265315	0.6067125919
-40.402	0.4115265315	0.6067125919
-40.401	0.4115265315	0.6067125919
-40.4	0.4115265315	0.6067125919
-40.399	0.4115265315	0.6067125919
-40.398	0.4115265315	0.6067125919
-40.397	0.4923695766	0.7322368525
-40.396	0.4923695766	0.7322368525
-40.395	0.4923695766	0.7322368525
-40.394	0.4923695766	0.7322368525
-40.393	0.4923695766	0.7322368525
-40.392	0.527023197	0.7898714503
-40.391	0.527023197	0.7898714503
-40.39	0.5396297118	0.8099115153
-40.389	0.5396297118	0.8099115153
-40.388	0.5396297118	0.8099115153
-40.387	0.5396297118	0.8099115153
-40.386	0.5396297118	0.8099115153
-40.385	0.5396297118	0.8099115153
-40.384	0.5396297118	0.8099115153
-40.383	0.4878215201	0.7708262219
-40.382	0.4878215201	0.7708262219
-40.381	0.4878215201	0.7708262219
-40.38	0.4878215201	0.7708262219
-40.379	0.4878215201	0.7708262219
-40.378	0.4878215201	0.7708262219
-40.377	0.4878215201	0.7708262219
-40.376	0.4878215201	0.7708262219
-40.375	0.4927329498	0.8048869029
-40.374	0.4927329498	0.8048869029
-40.373	0.4927329498	0.8048869029
-40.372	0.4927329498	0.8048869029
-40.371	0.4927329498	0.8048869029
-40.37	0.4927329498	0.8048869029
-40.369	0.4927329498	0.8048869029
-40.368	0.4927329498	0.8048869029
-40.367	0.4949879949	0.8434576737
-40.366	0.4949879949	0.8434576737
-40.365	0.4949879949	0.8434576737
-40.364	0.4949879949	0.8434576737
-40.363	0.4949879949	0.8434576737
-40.362	0.4949879949	0.8434576737
-40.361	0.4643105091	0.8382348437
-40.36	0.4563998067	0.8332631058
-40.359	0.4563998067	0.8332631058
-40.358	0.4563998067	0.8332631058
-40.357	0.4563998067	0.8332631058
-40.356	0.4563998067	0.8332631058
-40.355	0.4563998067	0.8332631058
-40.354	0.37795349	0.7621200441
-40.353	0.37795349	0.7621200441
-40.352	0.37795349	0.7621200441
-40.351	0.37795349	0.7621200441
-40.35	0.37795349	0.7621200441
-40.349	0.37795349	0.7621200441
-40.348	0.37795349	0.7621200441
-40.347	0.3443771303	0.741339326
-40.346	0.3443771303	0.741339326
-40.345	0.3443771303	0.741339326
-40.344	0.3443771303	0.741339326
-40.343	0.3443771303	0.741339326
-40.342	0.3443771303	0.741339326
-40.341	0.3443771303	0.741339326
-40.34	0.3615616695	0.7861695585
-40.339	0.3615616695	0.7861695585
-40.338	0.3615616695	0.7861695585
-40.337	0.3615616695	0.7861695585
-40.336	0.3615616695	0.7861695585
-40.335	0.3996308154	0.8450169235
-40.334	0.3996308154	0.8450169235
-40.333	0.3775915798	0.8248952711
-40.332	0.3775915798	0.8248952711
-40.331	0.3775915798	0.8248952711
-40.33	0.3775915798	0.8248952711
-40.329	0.3775915798	0.8248952711
-40.328	0.3775915798	0.8248952711
-40.327	0.3775915798	0.8248952711
-40.326	0.3375272692	0.7972444074
-40.325	0.3375272692	0.7972444074
-40.324	0.3375272692	0.7972444074
-40.323	0.3375272692	0.7972444074
-40.322	0.3375272692	0.7972444074
-40.321	0.3375272692	0.7972444074
-40.32	0.3375272692	0.7972444074
-40.319	0.2912491123	0.7568980715
-40.318	0.2912491123	0.7568980715
-40.317	0.2912491123	0.7568980715
-40.316	0.2912491123	0.7568980715
-40.315	0.2912491123	0.7568980715
-40.314	0.2716639064	0.7408315034
-40.313	0.2716639064	0.7408315034
-40.312	0.2740474464	0.747513261
-40.311	0.2740474464	0.747513261
-40.31	0.2740474464	0.747513261
-40.309	0.2740474464	0.747513261
-40.308	0.2740474464	0.747513261
-40.307	0.2740474464	0.747513261
-40.306	0.2740474464	0.747513261
-40.305	0.1987634653	0.653672151
-40.304	0.1987634653	0.653672151
-40.303	0.1987634653	0.653672151
-40.302	0.1987634653	0.653672151
-40.301	0.1987634653	0.653672151
-40.3	0.1987634653	0.653672151
-40.299	0.1987634653	0.653672151
-40.298	0.130036289	0.571572826
-40.297	0.130036289	0.571572826
-40.296	0.130036289	0.571572826
-40.295	0.130036289	0.571572826
-40.294	0.130036289	0.571572826
-40.293	0.130036289	0.571572826
-40.292	0.130036289	0.571572826
-40.291	0.1693277604	0.6120827474
-40.29	0.1693277604	0.6120827474
-40.289	0.1916089183	0.6350521079
-40.288	0.1916089183	0.6350521079
-40.287	0.1916089183	0.6350521079
-40.286	0.1916089183	0.6350521079
-40.285	0.1916089183	0.6350521079
-40.284	0.156564693	0.5766811334
-40.283	0.156564693	0.5766811334
-40.282	0.156564693	0.5766811334
-40.281	0.156564693	0.5766811334
-40.28	0.156564693	0.5766811334
-40.279	0.156564693	0.5766811334
-40.278	0.156564693	0.5766811334
-40.277	0.1491780326	0.5306217725
-40.276	0.1491780326	0.5306217725
-40.275	0.1491780326	0.5306217725
-40.274	0.1491780326	0.5306217725
-40.273	0.1491780326	0.5306217725
-40.272	0.1491780326	0.5306217725
-40.271	0.1491780326	0.5306217725
-40.27	0.1491780326	0.5306217725
-40.269	0.2563478849	0.6252720223
-40.268	0.2563478849	0.6252720223
-40.267	0.2563478849	0.6252720223
-40.266	0.2563478849	0.6252720223
-40.265	0.2563478849	0.6252720223
-40.264	0.2563478849	0.6252720223
-40.263	0.2563478849	0.6252720223
-40.262	0.3122119374	0.6630185309
-40.261	0.3520736158	0.7081251298
-40.26	0.3520736158	0.7081251298
-40.259	0.3520736158	0.7081251298
-40.258	0.3520736158	0.7081251298
-40.257	0.3520736158	0.7081251298
-40.256	0.3520736158	0.7081251298
-40.255	0.3520736158	0.7081251298
-40.254	0.3520736158	0.7081251298
-40.253	0.2967403425	0.608207253
-40.252	0.2967403425	0.608207253
-40.251	0.2967403425	0.608207253
-40.25	0.2967403425	0.608207253
-40.249	0.2967403425	0.608207253
-40.248	0.2967403425	0.608207253
-40.247	0.2967403425	0.608207253
-40.246	0.2967403425	0.608207253
-40.245	0.4517065394	0.7808872949
-40.244	0.4517065394	0.7808872949
-40.243	0.4517065394	0.7808872949
-40.242	0.4517065394	0.7808872949
-40.241	0.4517065394	0.7808872949
-40.24	0.4517065394	0.7808872949
-40.239	0.4517065394	0.7808872949
-40.238	0.4517065394	0.7808872949
-40.237	0.4517065394	0.7808872949
-40.236	0.4517065394	0.7808872949
-40.235	0.584044623	0.9233217816
-40.234	0.584044623	0.9233217816
-40.233	0.584044623	0.9233217816
-40.232	0.584044623	0.9233217816
-40.231	0.584044623	0.9233217816
-40.23	0.584044623	0.9233217816
-40.229	0.6271156723	0.9563236428
-40.228	0.6271156723	0.9563236428
-40.227	0.627058343	0.9518115529
-40.226	0.627058343	0.9518115529
-40.225	0.627058343	0.9518115529
-40.224	0.627058343	0.9518115529
-40.223	0.6345510428	0.9458870164
-40.222	0.6345510428	0.9458870164
-40.221	0.6345510428	0.9458870164
-40.22	0.6269810836	0.9261010862
-40.219	0.6576608952	0.9671916761
-40.218	0.6576608952	0.9671916761
-40.217	0.6576608952	0.9671916761
-40.216	0.6576608952	0.9671916761
-40.215	0.6576608952	0.9671916761
-40.214	0.6820396564	1.0081752107
-40.213	0.6820396564	1.0081752107
-40.212	0.6828609035	1.0143126934
-40.211	0.6847349592	1.0194198631
-40.21	0.6847349592	1.0194198631
-40.209	0.6847349592	1.0194198631
-40.208	0.6847349592	1.0194198631
-40.207	0.6983200695	1.0438405003
-40.206	0.6983200695	1.0438405003
-40.205	0.6983200695	1.0438405003
-40.204	0.6447236393	0.9882232268
-40.203	0.6454435856	0.9926285755
-40.202	0.6454435856	0.9926285755
-40.201	0.6454435856	0.9926285755
-40.2	0.6454435856	0.9926285755
-40.199	0.6160446219	0.9735064411
-40.198	0.6160446219	0.9735064411
-40.197	0.6202458603	0.9856725566
-40.196	0.6202458603	0.9856725566
-40.195	0.6214493238	0.9914684608
-40.194	0.6214493238	0.9914684608
-40.193	0.6214493238	0.9914684608
-40.192	0.6214493238	0.9914684608
-40.191	0.5689584563	0.9288428249
-40.19	0.5689584563	0.9288428249
-40.189	0.5689584563	0.9288428249
-40.188	0.5689584563	0.9288428249
-40.187	0.496004508	0.8399105546
-40.186	0.496004508	0.8399105546
-40.185	0.496004508	0.8399105546
-40.184	0.496004508	0.8399105546
-40.183	0.496004508	0.8399105546
-40.182	0.5068856517	0.8649334443
-40.181	0.5068856517	0.8649334443
-40.18	0.5068856517	0.8649334443
-40.179	0.5068856517	0.8649334443
-40.178	0.5700031268	0.9465358112
-40.177	0.5700031268	0.9465358112
-40.176	0.5700031268	0.9465358112
-40.175	0.5700031268	0.9465358112
-40.174	0.5700031268	0.9465358112
-40.173	0.5848568166	0.9627486179
-40.172	0.5848568166	0.9627486179
-40.171	0.5848568166	0.9627486179
-40.17	0.5848568166	0.9627486179
-40.169	0.5993613654	0.9757007103
-40.168	0.5993613654	0.9757007103
-40.167	0.5993613654	0.9757007103
-40.166	0.5993613654	0.9757007103
-40.165	0.5993613654	0.9757007103
-40.164	0.5913242946	0.965733692
-40.163	0.5873124634	0.9606536666
-40.162	0.5873124634	0.9606536666
-40.161	0.5873124634	0.9606536666
-40.16	0.6144717549	0.9910858661
-40.159	0.6144717549	0.9910858661
-40.158	0.6144717549	0.9910858661
-40.157	0.6144717549	0.9910858661
-40.156	0.6144717549	0.9910858661
-40.155	0.6596938241	1.0357772119
-40.154	0.6596938241	1.0357772119
-40.153	0.6596938241	1.0357772119
-40.152	0.6596938241	1.0357772119
-40.151	0.707846573	1.0887055386
-40.15	0.707846573	1.0887055386
-40.149	0.707846573	1.0887055386
-40.148	0.707846573	1.0887055386
-40.147	0.707846573	1.0887055386
-40.146	0.698218486	1.0696441
-40.145	0.698218486	1.0696441
-40.144	0.698218486	1.0696441
-40.143	0.698218486	1.0696441
-40.142	0.698218486	1.0696441
-40.141	0.7161957623	1.0956688846
-40.14	0.7161957623	1.0956688846
-40.139	0.7161957623	1.0956688846
-40.138	0.7161957623	1.0956688846
-40.137	0.7000683769	1.0803488353
-40.136	0.7000683769	1.0803488353
-40.135	0.7000683769	1.0803488353
-40.134	0.7000683769	1.0803488353
-40.133	0.7000683769	1.0803488353
-40.132	0.6954788818	1.0829795242
-40.131	0.6954788818	1.0829795242
-40.13	0.6954788818	1.0829795242
-40.129	0.6954788818	1.0829795242
-40.128	0.6547289724	1.0395878462
-40.127	0.6547289724	1.0395878462
-40.126	0.6547289724	1.0395878462
-40.125	0.6647346665	1.0625198403
-40.124	0.6647346665	1.0625198403
-40.123	0.6446137849	1.0447302586
-40.122	0.6446137849	1.0447302586
-40.121	0.6446137849	1.0447302586
-40.12	0.6446137849	1.0447302586
-40.119	0.6277959814	1.0378009541
-40.118	0.6277959814	1.0378009541
-40.117	0.6277959814	1.0378009541
-40.116	0.6277959814	1.0378009541
-40.115	0.6277959814	1.0378009541
-40.114	0.5955661809	1.0205919015
-40.113	0.5955661809	1.0205919015
-40.112	0.5955661809	1.0205919015
-40.111	0.5955661809	1.0205919015
-40.11	0.5270116377	0.9452067047
-40.109	0.5270116377	0.9452067047
-40.108	0.5270116377	0.9452067047
-40.107	0.5270116377	0.9452067047
-40.106	0.5270116377	0.9452067047
-40.105	0.5397561238	0.9584170467
-40.104	0.5397561238	0.9584170467
-40.103	0.5397561238	0.9584170467
-40.102	0.5397561238	0.9584170467
-40.101	0.6067020239	1.038879744
-40.1	0.6067020239	1.038879744
-40.099	0.6067020239	1.038879744
-40.098	0.6067020239	1.038879744
-40.097	0.6067020239	1.038879744
-40.096	0.5880185572	0.9966761501
-40.095	0.5880185572	0.9966761501
-40.094	0.5880185572	0.9966761501
-40.093	0.5880185572	0.9966761501
-40.092	0.5285036841	0.9038246861
-40.091	0.5285036841	0.9038246861
-40.09	0.5077510152	0.8672479218
-40.089	0.5077510152	0.8672479218
-40.088	0.5406250889	0.8952376807
-40.087	0.5406250889	0.8952376807
-40.086	0.5406250889	0.8952376807
-40.085	0.5406250889	0.8952376807
-40.084	0.6393363014	0.981094221
-40.083	0.6393363014	0.981094221
-40.082	0.6393363014	0.981094221
-40.081	0.6393363014	0.981094221
-40.08	0.6730651603	0.9964891946
-40.079	0.6730651603	0.9964891946
-40.078	0.6730651603	0.9964891946
-40.077	0.6730651603	0.9964891946
-40.076	0.7008532299	1.0079042289
-40.075	0.7008532299	1.0079042289
-40.074	0.7008532299	1.0079042289
-40.073	0.7008532299	1.0079042289
-40.072	0.7638684255	1.0639259653
-40.071	0.7638684255	1.0639259653
-40.07	0.7638684255	1.0639259653
-40.069	0.7638684255	1.0639259653
-40.068	0.7638684255	1.0639259653
-40.067	0.8519256257	1.1431589202
-40.066	0.8519256257	1.1431589202
-40.065	0.8519256257	1.1431589202
-40.064	0.8854532549	1.1716338742
-40.063	0.8854532549	1.1716338742
-40.062	0.8854532549	1.1716338742
-40.061	0.8854532549	1.1716338742
-40.06	0.8695939947	1.1421466658
-40.059	0.8695939947	1.1421466658
-40.058	0.8714137128	1.1380306015
-40.057	0.8714137128	1.1380306015
-40.056	0.8705351264	1.1306489821
-40.055	0.8705351264	1.1306489821
-40.054	0.8705351264	1.1306489821
-40.053	0.8705351264	1.1306489821
-40.052	0.8705351264	1.1306489821
-40.051	0.8705351264	1.1306489821
-40.05	0.8705351264	1.1306489821
-40.049	0.8705351264	1.1306489821
-40.048	0.8720198838	1.1202552634
-40.047	0.8720198838	1.1202552634
-40.046	0.8720198838	1.1202552634
-40.045	0.8720198838	1.1202552634
-40.044	0.9088190424	1.1495341549
-40.043	0.9088190424	1.1495341549
-40.042	0.9088190424	1.1495341549
-40.041	0.9088190424	1.1495341549
-40.04	0.9319792461	1.1684702746
-40.039	0.9319792461	1.1684702746
-40.038	0.9319792461	1.1684702746
-40.037	0.9319792461	1.1684702746
-40.036	0.9562727924	1.1837164704
-40.035	0.9562727924	1.1837164704
-40.034	0.9562727924	1.1837164704
-40.033	0.9562727924	1.1837164704
-40.032	0.9454617949	1.1591818023
-40.031	0.9454617949	1.1591818023
-40.03	0.9454617949	1.1591818023
-40.029	0.9454617949	1.1591818023
-40.028	0.939136469	1.151234139
-40.027	0.939136469	1.151234139
-40.026	0.939136469	1.151234139
-40.025	0.9595423624	1.1734277466
-40.024	0.9642367797	1.1788309706
-40.023	0.9642367797	1.1788309706
-40.022	0.9642367797	1.1788309706
-40.021	0.9642367797	1.1788309706
-40.02	0.9408960952	1.1523655645
-40.019	0.9408960952	1.1523655645
-40.018	0.9408960952	1.1523655645
-40.017	0.9408960952	1.1523655645
-40.016	0.9072637791	1.1159229409
-40.015	0.9072637791	1.1159229409
-40.014	0.9072637791	1.1159229409
-40.013	0.9072637791	1.1159229409
-40.012	0.8635178615	1.0690573309
-40.011	0.8635178615	1.0690573309
-40.01	0.8635178615	1.0690573309
-40.009	0.8635178615	1.0690573309
-40.008	0.9111589786	1.1232701368
-40.007	0.9111589786	1.1232701368
-40.006	0.9111589786	1.1232701368
-40.005	0.9111589786	1.1232701368
-40.004	0.9615693286	1.1829454746
-40.003	0.9615693286	1.1829454746
-40.002	0.9615693286	1.1829454746
-40.001	0.9615693286	1.1829454746
-40	0.9708285565	1.1942664342
-39.999	0.9708285565	1.1942664342
-39.998	0.9708285565	1.1942664342
-39.997	0.9708285565	1.1942664342
-39.996	0.9278076362	1.1412930766
-39.995	0.9278076362	1.1412930766
-39.994	0.9278076362	1.1412930766
-39.993	0.9278076362	1.1412930766
-39.992	0.9328045026	1.1459336505
-39.991	0.9328045026	1.1459336505
-39.99	0.9328045026	1.1459336505
-39.989	0.9328045026	1.1459336505
-39.988	0.9328045026	1.1459336505
-39.987	0.9205146612	1.1362478221
-39.986	0.9205146612	1.1362478221
-39.985	0.9205146612	1.1362478221
-39.984	0.9205146612	1.1362478221
-39.983	0.8905236175	1.1088712567
-39.982	0.8905236175	1.1088712567
-39.981	0.8905236175	1.1088712567
-39.98	0.8905236175	1.1088712567
-39.979	0.9359122353	1.1650809558
-39.978	0.9359122353	1.1650809558
-39.977	0.9359122353	1.1650809558
-39.976	0.9359122353	1.1650809558
-39.975	0.9089120874	1.137083808
-39.974	0.9089120874	1.137083808
-39.973	0.9089120874	1.137083808
-39.972	0.9089120874	1.137083808
-39.971	0.8789359602	1.096690626
-39.97	0.8789359602	1.096690626
-39.969	0.8789359602	1.096690626
-39.968	0.8789359602	1.096690626
-39.967	0.863904238	1.0638828541
