""	"output_series_d18O"	"output_series_d13C"
-34.46	1.4283957181	0.728038484
-34.45	1.3307538514	0.6216224292
-34.44	1.3628069573	0.6762443294
-34.43	1.3663480362	0.6949636871
-34.42	1.3044446066	0.6443658382
-34.41	1.1523530618	0.4865758806
-34.4	1.2452922369	0.5942429956
-34.39	1.3540916731	0.7250121249
-34.38	1.3982420244	0.7799985994
-34.37	1.4403245484	0.82449327
-34.36	1.3915173195	0.7590434052
-34.35	1.4004922889	0.7572195443
-34.34	1.3477499026	0.6786886787
-34.33	1.2870361736	0.5566233586
-34.32	1.3114578467	0.544415933
-34.31	1.2997972017	0.4863698426
-34.3	1.3558138571	0.5203386546
-34.29	1.3760383092	0.5141283994
-34.28	1.3353624	0.4353809408
-34.27	1.3237358415	0.3955716333
-34.26	1.3505282997	0.3995117207
-34.25	1.3147363182	0.3393238515
-34.24	1.3070954576	0.3043914744
-34.23	1.2965611845	0.2702444712
-34.22	1.3804596948	0.3492628484
-34.21	1.4260540913	0.3817516107
-34.2	1.3834113377	0.321853136
-34.19	1.4629498184	0.4171622498
-34.18	1.4518002289	0.415668119
-34.17	1.4262811651	0.4008655374
-34.16	1.3814535438	0.3656009709
-34.15	1.4218570522	0.421775322
-34.14	1.4844619043	0.5056312231
-34.13	1.4442630733	0.4610188422
-34.12	1.4443672683	0.4676277748
-34.11	1.4173506352	0.4407992682
-34.1	1.4471279759	0.4871456026
-34.09	1.4471279759	0.4871456026
-34.08	1.4866721238	0.5570206729
-34.07	1.5076180849	0.5934225986
-34.06	1.4768084811	0.5783259455
-34.05	1.5255027968	0.6592044363
-34.04	1.5255027968	0.6592044363
-34.03	1.5638121505	0.7745149553
-34.02	1.6949091559	0.9537589354
-34.01	1.6935376925	0.9476050442
-34	1.7488533172	1.0301859531
-33.99	1.7419779956	1.0268255365
-33.98	1.7868566931	1.1136849688
-33.97	1.8301283989	1.0605310323
-33.96	1.8872718009	1.066015864
-33.95	1.7683065546	0.9623642696
-33.94	1.898895614	0.9985873557
-33.93	1.8376998183	0.9816783583
-33.92	1.8530648149	0.9924414178
-33.91	1.8623936826	1.0189506939
-33.9	1.7611424972	0.9678687643
-33.89	1.7985342012	0.9533552779
-33.88	1.9469724334	1.0259312277
-33.87	1.8546462157	1.0158106317
-33.86	1.959144424	1.17736774
-33.85	1.8784720573	1.0467270496
-33.84	1.9730259564	1.0756161865
-33.83	1.8218293513	0.9399754361
-33.82	1.9228722471	1.0317403426
-33.81	1.8364288323	1.0021827806
-33.8	1.7142555812	0.9465906381
-33.79	1.8327428195	1.0782806736
-33.78	1.7892306099	1.1179275939
-33.77	1.863654006	1.1819171061
-33.76	1.8679532965	1.1255154996
-33.75	1.8713948962	1.0907557201
-33.74	2.007340387	1.1731977968
-33.73	2.0690393437	1.1801766793
-33.72	2.1499077029	1.1725748923
-33.71	2.1253017354	1.0775746436
-33.7	2.3050282292	1.1341908787
-33.69	2.4934675172	1.2774005585
-33.68	2.5263516894	1.3894129073
-33.67	2.5410855344	1.4405679921
-33.66	2.5316287189	1.4741600499
-33.65	2.5129307698	1.5581338665
-33.64	2.6218294074	1.6346057224
-33.63	2.5615975856	1.5450438709
-33.62	2.4263684172	1.4892696839
-33.61	2.462013929	1.5709983287
-33.6	2.4944826984	1.5941416384
-33.59	2.5407896278	1.5742693937
-33.58	2.4330767477	1.5044294398
-33.57	2.5611579942	1.5682986046
-33.56	2.6066969324	1.6113496195
-33.55	2.5760573591	1.5602215888
-33.54	2.5527645899	1.5115238746
-33.53	2.4313840464	1.4410312185
-33.52	2.5025809883	1.4425986545
-33.51	2.5209173982	1.403719801
-33.5	2.5128764721	1.4152014768
-33.49	2.3882454774	1.3626661127
-33.48	2.4144412362	1.3744893983
-33.47	2.400847565	1.2981606181
-33.46	2.3100406101	1.3306633277
-33.45	2.3273211927	1.3617469154
-33.44	2.4117552942	1.3946487387
-33.43	2.3701905283	1.3371732306
-33.42	2.2712962916	1.2560458811
-33.41	2.4445364136	1.3727002055
-33.4	2.3679062194	1.3278698783
-33.39	2.5212862467	1.3798368329
-33.38	2.4701478089	1.3190226121
-33.37	2.4019844436	1.376846743
-33.36	2.4807661947	1.3985360897
-33.35	2.4395643696	1.313353719
-33.34	2.3271311548	1.3115906657
-33.33	2.4000761818	1.3283339392
-33.32	2.4133430539	1.3010525491
-33.31	2.3976261931	1.3284809724
-33.3	2.3792171243	1.3455702542
-33.29	2.5567527966	1.4309859989
-33.28	2.5342398563	1.3470297722
-33.27	2.4014294793	1.1974507577
-33.26	2.3737797857	1.2018631873
-33.25	2.3728934066	1.3331216008
-33.24	2.315587878	1.2560902158
-33.23	2.3103304479	1.1837480737
-33.22	2.3481344736	1.123488423
-33.21	2.2414295776	1.0965434321
-33.2	2.129754688	1.0800656294
-33.19	2.2638087122	1.1747290039
-33.18	2.3945261264	1.11602045
-33.17	2.3931461129	1.0996554933
-33.16	2.3415005711	1.1463915281
-33.15	2.2488463031	1.1120393467
-33.14	2.191631417	1.0607584889
-33.13	2.3117187264	1.075909362
-33.12	2.2242539843	0.9703559748
-33.11	2.2277007667	0.9317860785
-33.1	2.1732902665	0.924100431
-33.09	2.1618639406	0.9689006441
-33.08	2.1214081762	0.9377193715
-33.07	2.2051623401	0.9466932337
-33.06	2.2803647516	0.9749925663
-33.05	2.1887789299	1.0084302561
-33.04	2.3009035873	1.0670610057
-33.03	2.3584815847	1.0707889914
-33.02	2.3870061031	1.1026828971
-33.01	2.1917996653	0.9853613176
-33	2.131743781	0.9620698012
-32.99	2.1095214716	0.9111444273
-32.98	2.2220553885	0.947054776
-32.97	2.3278376001	0.9660894649
-32.96	2.2971277479	0.9855414311
-32.95	2.2684461224	1.0563802247
-32.94	2.3425737609	1.0888493189
-32.93	2.404194517	1.057638909
-32.92	2.4396293546	0.9848252585
-32.91	2.3774208793	0.9594346839
-32.9	2.2335410743	0.9339637772
-32.89	2.2757498829	1.04061601
-32.88	2.3518813785	1.0649438598
-32.87	2.2873741207	1.0656946328
-32.86	2.3582685996	1.1123203437
-32.85	2.4365257745	1.0686208976
-32.84	2.519073677	1.091233496
-32.83	2.3177877159	0.9667213247
-32.82	2.385448144	1.0928701383
-32.81	2.3783318861	1.0866438272
-32.8	2.434176769	1.0309436735
-32.79	2.3364734615	0.9295199754
-32.78	2.3276184607	0.9868928323
-32.77	2.4782227652	1.0660814037
-32.76	2.4780157413	1.0128088727
-32.75	2.3637406897	0.9954478317
-32.74	2.2209669031	0.9590064365
-32.73	2.2259322495	0.919769158
-32.72	2.3428168231	0.962188983
-32.71	2.3170673181	0.98558966
-32.7	2.2827843518	0.9876796725
-32.69	2.3720258675	1.0159790056
-32.68	2.349106669	1.0001788663
-32.67	2.3745313462	1.0058047991
-32.66	2.2729458926	0.9938142778
-32.65	2.2838329548	1.0774053721
-32.64	2.3271908877	1.0875224557
-32.63	2.3455351203	1.0488902212
-32.62	2.2839452061	0.9331363804
-32.61	2.3073218038	0.9170482202
-32.6	2.2578789802	0.8291927505
-32.59	2.0730636469	0.7110583022
-32.58	2.2397393956	0.7856919211
-32.57	2.2647492161	0.7841879874
-32.56	2.2674268582	0.7762063516
-32.55	2.2390060554	0.7729280434
-32.54	2.1181960601	0.7608108043
-32.53	2.1873276925	0.8479890397
-32.52	2.3502741721	0.90249214
-32.51	2.3905024855	0.9182273662
-32.5	2.3402223222	0.8986373758
-32.49	2.311347647	0.9060620578
-32.48	2.3476434038	0.9080255237
-32.47	2.327426442	0.9210051631
-32.46	2.2709885804	0.9033533199
-32.45	2.2738594268	0.9111615274
-32.44	2.2743059133	0.8580931233
-32.43	2.246601137	0.8619077053
-32.42	2.1794393796	0.8677258047
-32.41	2.3056288087	0.9331528114
-32.4	2.3851953446	0.8785428623
-32.39	2.2704283567	0.7914795391
-32.38	2.3491465795	0.9010373659
-32.37	2.3383195488	0.978073433
-32.36	2.3209585452	0.923302054
-32.35	2.3574315034	0.8398938884
-32.34	2.2281199447	0.8204451707
-32.33	2.2394515298	0.8542029124
-32.32	2.1537297764	0.6760037718
-32.31	2.0378368779	0.5988451798
-32.3	2.0361107847	0.6644540617
-32.29	2.2502179322	0.7345370287
-32.28	2.2465616803	0.75493526
-32.27	2.2113760913	0.8156788105
-32.26	2.1565471743	0.7994417158
-32.25	2.2817307207	0.8061574145
-32.24	2.1898166487	0.7829035634
-32.23	2.0950200323	0.7618914418
-32.22	1.9401262602	0.6123464794
-32.21	2.0655724731	0.5891167353
-32.2	1.8749207189	0.4689737156
-32.19	1.9542376065	0.5519240556
-32.18	2.0809878545	0.6839645415
-32.17	2.1409303561	0.6574926978
-32.16	2.1263724746	0.7246425016
-32.15	2.0117627843	0.7602626166
-32.14	2.1681789445	0.7988308784
-32.13	2.1071605427	0.7938599989
-32.12	2.0516018357	0.8313845791
-32.11	1.9789282405	0.7555881258
-32.1	1.934974329	0.7350577504
-32.09	1.9862743357	0.7387074052
-32.08	1.88128649	0.6734607904
-32.07	1.9772830108	0.7848721632
-32.06	2.0199788075	0.7569302305
-32.05	2.148743929	0.8389860199
-32.04	2.0728165929	0.8634818952
-32.03	1.9775771597	0.8861263465
-32.02	2.0474224202	0.9785752604
-32.01	2.0807787931	0.9736260377
-32	2.1110520878	0.9350270909
-31.99	2.1110520878	0.9350270909
-31.98	2.1110520878	0.9350270909
-31.97	2.1785858187	0.8831553802
-31.96	2.224275533	0.8261440951
-31.95	2.0481971014	0.7439778405
-31.94	2.0707997001	0.745320713
-31.93	2.1832496824	0.8067827674
-31.92	2.2363570349	0.738934148
-31.91	2.2422012011	0.7069710798
-31.9	2.0784793584	0.7115214699
-31.89	2.228569584	0.7434761368
-31.88	2.3128554092	0.796296086
-31.87	2.1321949391	0.6932855225
-31.86	2.0612562111	0.7695146159
-31.85	1.9930025619	0.7152154309
-31.84	2.1540719802	0.7051865927
-31.83	2.1322656089	0.5928606845
-31.82	2.0342450999	0.5292122922
-31.81	2.1700790105	0.6643358994
-31.8	2.2167955049	0.6377699751
-31.79	2.334682862	0.6800208038
-31.78	2.1407253868	0.7056042361
-31.77	2.1371537623	0.7863353431
-31.76	2.1956780396	0.849998814
-31.75	2.1855608099	0.8047248472
-31.74	2.1583298392	0.7483969169
-31.73	2.1238157591	0.7060569075
-31.72	2.080923374	0.6114386759
-31.71	2.1350447507	0.627368855
-31.7	2.1084612071	0.6764830943
-31.69	2.1889790873	0.6924849122
-31.68	2.372719507	0.774615242
-31.67	2.354069798	0.72841223
-31.66	2.2506615886	0.7685695325
-31.65	2.1727309602	0.7844215944
-31.64	2.2158345805	0.8421267988
-31.63	2.1891596476	0.835233996
-31.62	2.1946436838	0.9288938833
-31.61	2.1001519203	0.9240065365
-31.6	2.1460369463	0.9428150554
-31.59	2.0584657904	0.86658035
-31.58	2.0671182692	0.8726411958
-31.57	2.1174333207	0.9171437696
-31.56	2.0691155574	0.8423204655
-31.55	2.1990077555	0.8290731935
-31.54	2.078641436	0.8314359614
-31.53	2.0467081357	0.9088725263
-31.52	2.1213291629	0.941293182
-31.51	2.2148314739	0.9587558077
-31.5	2.1613034859	0.9201543203
-31.49	2.0124885962	0.9487831976
-31.48	2.0084992664	0.865532711
-31.47	1.986294856	0.7562669043
-31.46	1.999098744	0.7753501966
-31.45	1.9070351688	0.6504570941
-31.44	2.0236549757	0.6399969768
-31.43	2.0724291916	0.5796566519
-31.42	2.0399561875	0.6605392131
-31.41	2.1451866283	0.7090563506
-31.4	2.2498942202	0.6902385682
-31.39	2.3326562097	0.6824391629
-31.38	2.1897162723	0.6276934836
-31.37	2.1502081218	0.7172399667
-31.36	2.1058620405	0.6181478375
-31.35	2.0217580881	0.5228260798
-31.34	1.8891349092	0.4805104761
-31.33	2.0106885439	0.5458408695
-31.32	2.1680631217	0.5881971759
-31.31	2.2171474972	0.5594284046
-31.3	2.2874826609	0.6918415695
-31.29	2.3604382727	0.8432975815
-31.28	2.3058706172	0.8461781711
-31.27	2.3464715187	0.7892302322
-31.26	2.4150359948	0.8933505313
-31.25	2.3386567567	0.9957049841
-31.24	2.2843620862	1.0265156183
-31.23	2.2402045631	0.9519163203
-31.22	2.0678016747	0.8618631026
-31.21	2.2452981147	0.9719060939
-31.2	2.3437770336	1.0513513205
-31.19	2.2200629677	0.9794665354
-31.18	2.2790636668	0.9044532285
-31.17	2.1785523956	0.9105771331
-31.16	2.1735457027	0.9968784763
-31.15	2.1896708149	1.0490809655
-31.14	2.1215844104	0.9674402662
-31.13	2.0945089649	0.8624717329
-31.12	2.1619476184	0.8617494457
-31.11	2.1895477475	0.7639909539
-31.1	2.2352375109	0.7824959148
-31.09	2.1346244993	0.7734527317
-31.08	2.1188749918	0.823562789
-31.07	2.0725452586	0.8731377998
-31.06	2.0543382898	0.9042190804
-31.05	2.0662198595	0.854379774
-31.04	2.248710978	0.8141963583
-31.03	2.1986002499	0.7807303296
-31.02	2.1046345568	0.920438295
-31.01	2.2433641162	1.027624438
-31	2.2527223679	0.961246011
-30.99	2.24915882	0.8976181782
-30.98	2.5521018388	1.0385449096
-30.97	2.3255504832	0.8375288027
-30.96	2.1927591336	0.7773308688
-30.95	2.2872985474	0.8308479197
-30.94	2.3720574922	0.7523793825
-30.93	2.4569876501	0.9090612727
-30.92	2.3932357655	0.9393803478
-30.91	2.4380222072	1.0199446092
-30.9	2.4596589039	1.0029478781
-30.89	2.4075433773	0.967823729
-30.88	2.2467194302	0.8551662149
-30.87	2.2444700995	0.8108667169
-30.86	2.1961381685	0.8048501702
-30.85	2.2169781468	0.7855112053
-30.84	2.1982794699	0.7621180662
-30.83	2.2731420543	0.8092115429
-30.82	2.2609284303	0.7613706193
-30.81	2.2808822094	0.7828362024
-30.8	2.351488152	0.8327716765
-30.79	2.3583274835	0.8058418296
-30.78	2.3679035292	0.8497978316
-30.77	2.2751268196	0.8406629827
-30.76	2.2382803192	0.8232231112
-30.75	2.2687443926	0.7706276072
-30.74	2.2878898746	0.7523416817
-30.73	2.1828040114	0.7672119687
-30.72	1.8964569857	0.6705839441
-30.71	2.106125329	0.7898738672
-30.7	2.2216229715	0.8063793005
-30.69	2.3404396083	0.7916994793
-30.68	2.3424382599	0.6686040903
-30.67	2.2641546989	0.5270802439
-30.66	2.1418427775	0.4848089027
-30.65	2.0898878964	0.4940484604
-30.64	2.2441166201	0.5588523326
-30.63	2.2821369308	0.6054057728
-30.62	2.3761062859	0.7163526309
-30.61	2.4233272782	0.7480971795
-30.6	2.4111421196	0.708196359
-30.59	2.3032362081	0.6306946479
-30.58	2.2824938491	0.6815462725
-30.57	2.2958377138	0.6333174184
-30.56	2.3640641436	0.6172880244
-30.55	2.2796499795	0.5730968542
-30.54	2.3006301007	0.6107052646
-30.53	2.3995040782	0.7473009537
-30.52	2.3923279959	0.8146004837
-30.51	2.3076169373	0.8479450851
-30.5	2.3475281696	0.7767494696
-30.49	2.3935064928	0.7577272837
-30.48	2.4469522456	0.7375423431
-30.47	2.2356630923	0.5924307745
-30.46	2.243216665	0.6240895954
-30.45	2.2535023025	0.5885257269
-30.44	2.2665071909	0.5695741195
-30.43	2.3074591848	0.5412244425
-30.42	2.2819538617	0.5943038599
-30.41	2.3407385238	0.636810073
-30.4	2.4569850619	0.6661064801
-30.39	2.4382751481	0.5812026193
-30.38	2.2692027632	0.5253756327
-30.37	2.3768755937	0.6266943722
-30.36	2.3800211047	0.6571693036
-30.35	2.3010232489	0.5839564029
-30.34	2.3317467288	0.5873848684
-30.33	2.2748545425	0.506088425
-30.32	2.1471733007	0.3675880056
-30.31	2.0955812603	0.3964396328
-30.3	2.1858140665	0.5183752857
-30.29	2.2592464062	0.534202651
-30.28	2.2106554057	0.4832269201
-30.27	2.2694699101	0.4519456899
-30.26	2.3903634388	0.530841184
-30.25	2.4029940815	0.5228169947
-30.24	2.3559965861	0.4965807367
-30.23	2.4535144586	0.6211352561
-30.22	2.4949428919	0.644854492
-30.21	2.455539566	0.6386600783
-30.2	2.4569883609	0.6581261783
-30.19	2.4877076414	0.6685336064
-30.18	2.5545089133	0.7065993251
-30.17	2.4917198253	0.6178486467
-30.16	2.3804564314	0.628275547
-30.15	2.3431253068	0.6424238556
-30.14	2.259080222	0.6194525353
-30.13	2.3271288665	0.6749609804
-30.12	2.4441919174	0.7704384186
-30.11	2.3428459567	0.6054067797
-30.1	2.3444952074	0.5192414024
-30.09	2.3028222874	0.4890258214
-30.08	2.1490919481	0.4263844642
-30.07	2.3516612025	0.6460287497
-30.06	2.3718540219	0.7116823979
-30.05	2.3383404887	0.6562588555
-30.04	2.3890285605	0.6138600057
-30.03	2.4648444785	0.6324443917
-30.02	2.3765866117	0.5526366477
-30.01	2.3118161417	0.5165486573
-30	2.2315689935	0.4513103654
-29.99	2.2854917365	0.5677987357
-29.98	2.1410945592	0.3945118874
-29.97	2.0033328311	0.2665730185
-29.96	2.0774796885	0.3203447727
-29.95	2.082959285	0.3188949956
-29.94	2.0833538678	0.3030259813
-29.93	2.0926137418	0.3164470357
-29.92	1.9724013163	0.2942726875
-29.91	2.1616821327	0.3988370149
-29.9	2.2507437163	0.4400881594
-29.89	2.3212375707	0.4599359334
-29.88	2.2827076673	0.3422181695
-29.87	2.252494059	0.3207026648
-29.86	2.0216691742	0.174918188
-29.85	1.9303920982	0.1321148615
-29.84	1.9689100555	0.1620903991
-29.83	2.0564887905	0.1710517516
-29.82	2.0564887905	0.1710517516
-29.81	2.0866490915	0.1809894109
-29.8	2.19597454	0.2744445237
-29.79	2.2627132227	0.3455872289
-29.78	2.3066982687	0.3554210772
-29.77	2.2427449704	0.3209228267
-29.76	2.2538576206	0.3275930871
-29.75	2.1546935162	0.3129035118
-29.74	2.2536258389	0.3413806694
-29.73	2.2142591408	0.3517436405
-29.72	2.2111173182	0.3738179919
-29.71	2.2143965802	0.5151529383
-29.7	2.1938280753	0.4509839297
-29.69	2.2166150506	0.4869163871
-29.68	2.2744862822	0.5682658937
-29.67	2.3817369833	0.6612909983
-29.66	2.3617684382	0.6372626434
-29.65	2.3317930262	0.6163311439
-29.64	2.2929670729	0.5527216683
-29.63	2.2524429322	0.4732393841
-29.62	2.3227551881	0.4571313794
-29.61	2.3591503346	0.4164888876
-29.6	2.2677149486	0.4257182494
-29.59	2.1702184068	0.3894596201
-29.58	2.0752060166	0.3549325143
-29.57	2.0834462439	0.3060825332
-29.56	2.1750026871	0.3192387833
-29.55	2.3164810229	0.3765693473
-29.54	2.4052210376	0.4286861518
-29.53	2.33914409	0.4112751545
-29.52	2.3303061629	0.4372071327
-29.51	2.3388734856	0.4616705075
-29.5	2.3776821437	0.5353552579
-29.49	2.3171743125	0.4743397381
-29.48	2.3171743125	0.4743397381
-29.47	2.2060824199	0.3459965497
-29.46	2.0944518368	0.2876043869
-29.45	1.8917743377	0.2038832921
-29.44	1.8232818741	0.2362042606
-29.43	1.7877022458	0.1741853427
-29.42	1.7877022458	0.1741853427
-29.41	1.9537205921	0.2345791374
-29.4	2.0199184702	0.2387783222
-29.39	2.0415120287	0.2392808089
-29.38	1.967623849	0.1678849678
-29.37	1.98242573	0.1012729307
-29.36	2.1453110408	0.1373681777
-29.35	2.2314432196	0.1669520942
-29.34	2.2169829639	0.1647018042
-29.33	2.276602983	0.2072745698
-29.32	2.3624784919	0.2957985739
-29.31	2.4390617361	0.3807622637
-29.3	2.4849321083	0.3532817635
-29.29	2.4711567223	0.2839709741
-29.28	2.4978877441	0.2974720977
-29.27	2.4988686483	0.3400069113
-29.26	2.4610837375	0.3460791349
-29.25	2.4776260368	0.3484469303
-29.24	2.3443368701	0.1567101877
-29.23	2.2813520175	0.1400686994
-29.22	2.1863370073	0.1908360814
-29.21	2.2120052315	0.319694429
-29.2	2.3265007793	0.3204540571
-29.19	2.371800948	0.286823471
-29.18	2.477055179	0.3084584537
-29.17	2.4869302426	0.352493165
-29.16	2.587972296	0.4345927367
-29.15	2.5363813718	0.4006643667
-29.14	2.4779086398	0.428936977
-29.13	2.5263147531	0.3735024281
-29.12	2.5001045027	0.3207215566
-29.11	2.5171316706	0.4136661196
-29.1	2.3283302442	0.3356439915
-29.09	2.2966566631	0.2955910031
-29.08	2.341886835	0.3452646732
-29.07	2.4001732399	0.3472160098
-29.06	2.4834013193	0.307223556
-29.05	2.4372891322	0.3176867306
-29.04	2.3451646766	0.3083003393
-29.03	2.352066047	0.3611174579
-29.02	2.3190338479	0.3725571768
-29.01	2.3595200213	0.4437724093
-29	2.3334315057	0.4610607121
-28.99	2.3521886912	0.4760953651
-28.98	2.4238005932	0.4835386029
-28.97	2.4862992633	0.5627769465
-28.96	2.4641816839	0.5200687739
-28.95	2.368215406	0.4352338217
-28.94	2.2423893792	0.3042322174
-28.93	2.3290790178	0.4837180038
-28.92	2.3760897323	0.4655587873
-28.91	2.3217012122	0.3814175374
-28.9	2.4549293356	0.3882762485
-28.89	2.4369799877	0.3161222326
-28.88	2.3462732839	0.3520485364
-28.87	2.4150995656	0.4037816384
-28.86	2.387450988	0.3246311302
-28.85	2.3460196603	0.2739723489
-28.84	2.3765295615	0.2399476444
-28.83	2.4110787576	0.2594270607
-28.82	2.4270905704	0.3115582382
-28.81	2.4589128564	0.2877278779
-28.8	2.4247393208	0.276460268
-28.79	2.4768166806	0.3272559111
-28.78	2.4746470492	0.3061378311
-28.77	2.5126991632	0.355342109
-28.76	2.4058500859	0.3530171589
-28.75	2.233443558	0.2252280694
-28.74	2.3620201492	0.2518533599
-28.73	2.4236701568	0.2763999211
-28.72	2.3682842955	0.3236031546
-28.71	2.313784414	0.2276947513
-28.7	2.3243467579	0.1227506376
-28.69	2.4318804728	0.1534012514
-28.68	2.4388486067	0.0822297938
-28.67	2.4869554533	0.1659056759
-28.66	2.3016753268	0.0941554417
-28.65	2.3004161104	0.1954997704
-28.64	2.3184806637	0.2229574332
-28.63	2.3780949868	0.1828038543
-28.62	2.3173953639	0.1450086688
-28.61	2.21761519	0.1246549013
-28.6	2.2727859732	0.1995247577
-28.59	2.1624178046	0.1668707017
-28.58	2.1168136603	-0.0112786373
-28.57	2.2015644564	-0.0504125078
-28.56	2.1378923284	-0.0791554356
-28.55	2.1271412433	-0.04385795
-28.54	2.0791053207	-0.0063753234
-28.53	2.3239318324	0.0412179433
-28.52	2.4042532812	0.0496450802
-28.51	2.3152975127	0.0789490181
-28.5	2.2656657666	0.0798083556
-28.49	2.4382490325	0.1230803896
-28.48	2.46064278	0.2123077334
-28.47	2.4711388381	0.2616811314
-28.46	2.5669522934	0.2871941502
-28.45	2.5247773932	0.3103329822
-28.44	2.4326854056	0.3025496047
-28.43	2.4180124066	0.1619739976
-28.42	2.4937148763	0.2579237528
-28.41	2.3377218254	0.2533370729
-28.4	2.334320543	0.3428654033
-28.39	2.4705482071	0.4054485554
-28.38	2.4878520304	0.4443665191
-28.37	2.4780515168	0.4094358198
-28.36	2.4099464361	0.338478877
-28.35	2.3314270406	0.3000610347
-28.34	2.3072476997	0.3157687496
-28.33	2.3316816565	0.4033165211
-28.32	2.428098178	0.4398064857
-28.31	2.4954137216	0.4126891834
-28.3	2.5401624959	0.4522514188
-28.29	2.4784978262	0.475863581
-28.28	2.3680470839	0.3654483541
-28.27	2.4203698862	0.2829145871
-28.26	2.506524895	0.2791948618
-28.25	2.2951522693	0.1990849161
-28.24	2.2663194718	0.1507570647
-28.23	2.2452459412	0.0257894823
-28.22	2.1680022771	0.0072507335
-28.21	2.1276984716	0.1285807401
-28.2	2.0729840183	0.1651727957
-28.19	2.2248269674	0.198571691
-28.18	2.2115085882	0.1593447548
-28.17	2.2167620179	0.1950662007
-28.16	2.2740766943	0.2482672119
-28.15	2.2842548103	0.3228975069
-28.14	2.3313054309	0.2867831492
-28.13	2.3101012268	0.2715700233
-28.12	2.2580732034	0.2219481804
-28.11	2.0706247327	0.0866880483
-28.1	2.1788977444	0.0997019982
-28.09	2.1214518188	-0.0167525666
-28.08	2.1084223729	-0.0033164495
-28.07	2.2678636586	0.1310551603
-28.06	2.2098730467	0.1108641037
-28.05	2.0770944906	0.0778703978
-28.04	2.1875413285	0.2257312331
-28.03	2.1576940179	0.1908486433
-28.02	2.2123406583	0.1680238619
-28.01	2.3129713995	0.2078093097
-28	2.3655442547	0.2506918891
-27.99	2.3710465359	0.275045735
-27.98	2.4518337556	0.3588174759
-27.97	2.4303708027	0.393572548
-27.96	2.4564621384	0.4245824231
-27.95	2.5205083085	0.3947366976
-27.94	2.409311326	0.3313636291
-27.93	2.276536321	0.2966315509
-27.92	2.2320361301	0.3834000792
-27.91	2.312046574	0.4477345098
-27.9	2.3673818903	0.4297176986
-27.89	2.4888262308	0.3968827322
-27.88	2.6157688841	0.4233247549
-27.87	2.5606112711	0.3671905689
-27.86	2.5507199047	0.3492181305
-27.85	2.5229488627	0.2681973696
-27.84	2.4018481068	0.293860427
-27.83	2.3213837783	0.3023427861
-27.82	2.3112593859	0.3308955325
-27.81	2.4866779241	0.4605739163
-27.8	2.6061264002	0.5295561001
-27.79	2.6276567686	0.4895405438
-27.78	2.4788380181	0.4358767026
-27.77	2.4520956534	0.4368591025
-27.76	2.2890854927	0.3654111639
-27.75	2.2145637991	0.2198345871
-27.74	2.2613508188	0.2446203901
-27.73	2.3055766167	0.1445692149
-27.72	2.2860759421	0.1181348772
-27.71	2.407560941	0.1893322015
-27.7	2.6281748185	0.2807693915
-27.69	2.7438611416	0.2902991631
-27.68	2.6551189023	0.3400772697
-27.67	2.5636677199	0.340048483
-27.66	2.6188234222	0.4157631855
-27.65	2.5425965562	0.4113074648
-27.64	2.5099876031	0.3938810397
-27.63	2.4976173752	0.3973542793
-27.62	2.4994433628	0.4063211792
-27.61	2.4787468904	0.450933557
-27.6	2.5126106671	0.4411915916
-27.59	2.5355719588	0.4755855751
-27.58	2.4239285414	0.5115874108
-27.57	2.3815528456	0.5327320528
-27.56	2.3450575238	0.542862029
-27.55	2.3282109935	0.4951887044
-27.54	2.4206257605	0.4368512585
-27.53	2.5101631422	0.4869103666
-27.52	2.5622543531	0.5718275564
-27.51	2.5229886806	0.5770166423
-27.5	2.5040695142	0.6349364073
-27.49	2.5795257485	0.6355510383
-27.48	2.6141351229	0.6189819738
-27.47	2.5714008078	0.5261139544
-27.46	2.3598527628	0.3704534666
-27.45	2.3291521295	0.3124060942
-27.44	2.1878221991	0.2856681614
-27.43	2.1960115174	0.297159591
-27.42	2.3946700985	0.3490098778
-27.41	2.444387735	0.3235964376
-27.4	2.5467813856	0.4255333287
-27.39	2.5603225978	0.335648363
-27.38	2.3482846916	0.0969431509
-27.37	2.1901640195	0.0522763604
-27.36	2.0702132859	0.131870351
-27.35	1.9635618924	0.0188943015
-27.34	2.0309635986	-0.0321532095
-27.33	2.2187743176	0.0506269501
-27.32	2.4363570993	0.2766714911
-27.31	2.5150024794	0.4289627643
-27.3	2.6052513864	0.4329037721
-27.29	2.5565648166	0.4443376234
-27.28	2.3406311761	0.2992294828
-27.27	2.307636138	0.2619589081
-27.26	2.2321507417	0.1726836621
-27.25	2.2393139034	0.1906348176
-27.24	2.1380117276	0.1742023198
-27.23	2.1312296348	0.1714875213
-27.22	2.1388512349	0.1511749201
-27.21	2.2922673448	0.226308525
-27.2	2.3097987599	0.2630229931
-27.19	2.2818243286	0.2838086693
-27.18	2.3828021566	0.3470528515
-27.17	2.4804695165	0.3488034662
-27.16	2.5021189719	0.3571769289
-27.15	2.4104864857	0.2894013552
-27.14	2.480570251	0.3315249041
-27.13	2.5842144329	0.4105577106
-27.12	2.5283991588	0.4275772785
-27.11	2.5181033064	0.5068784848
-27.1	2.5768516399	0.5020630902
-27.09	2.5935388247	0.5100525316
-27.08	2.4941308864	0.3913279209
-27.07	2.4160547796	0.3186781196
-27.06	2.4521945515	0.2975968575
-27.05	2.5505983224	0.3340228504
-27.04	2.4552747683	0.3342711613
